Document,Sentence_ID,Sentence_Text,Context_Snippet,Bias_Risk_Score,Bias_Types,Word_Count,Evidence_Count,Reasoning_Count,Prosecution_Mentions,Defence_Mentions,Contradiction_Count,Certainty_Count,Subjective_Count,Certainty_Support_Ratio,Statement_Nature,Contextual_Imbalance
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,42,"Commissioner of Customs
(Appeals), 3rd Floor, Custom House, 15/1, Strand Road, Kolkata - 700 001, who has passed the
impugned Orders-in-Appeal, rejecting the appeals filed by the appellant and upholding the orders of
imposition of penalties under Section 114AA ibid.","The appellant challenged the said Orders-in- Original before the Ld. | Commissioner of Customs
(Appeals), 3rd Floor, Custom House, 15/1, Strand Road, Kolkata - 700 001, who has passed the
impugned Orders-in-Appeal, rejecting the appeals filed by the appellant and upholding the orders of
imposition of penalties under Section 114AA ibid. | on the appellant.",1,Selective Evidence Focus,39,0,0,0,1,0,0,0,0.0,Argument Tracking,0.75
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,43,on the appellant.,"Commissioner of Customs
(Appeals), 3rd Floor, Custom House, 15/1, Strand Road, Kolkata - 700 001, who has passed the
impugned Orders-in-Appeal, rejecting the appeals filed by the appellant and upholding the orders of
imposition of penalties under Section 114AA ibid. | on the appellant. | Against the said orders, the appellant is before us.",0,None,3,0,0,0,1,0,0,0,0.0,Argument Tracking,0.75
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,44,"Against the said orders, the appellant is before us.","on the appellant. | Against the said orders, the appellant is before us. | At the outset, the Ld.",0,None,9,0,0,0,1,0,0,0,0.0,Argument Tracking,0.67
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,45,"At the outset, the Ld.","Against the said orders, the appellant is before us. | At the outset, the Ld. | Counsel for the appellant has drawn attention to the following list indicating
the sequence of events in the present proceedings: -
▪ 09.11.2009: Bank of one Rudra Prasad Mondal certified for issuance of IEC code by
DGFT which shows Sri Mondal was in export & import business from the year 2009
in absence of the appellant.",1,Selective Evidence Focus,5,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.8
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,46,"Counsel for the appellant has drawn attention to the following list indicating
the sequence of events in the present proceedings: -
▪ 09.11.2009: Bank of one Rudra Prasad Mondal certified for issuance of IEC code by
DGFT which shows Sri Mondal was in export & import business from the year 2009
in absence of the appellant.","At the outset, the Ld. | Counsel for the appellant has drawn attention to the following list indicating
the sequence of events in the present proceedings: -
▪ 09.11.2009: Bank of one Rudra Prasad Mondal certified for issuance of IEC code by
DGFT which shows Sri Mondal was in export & import business from the year 2009
in absence of the appellant. | ▪ Appellant joined in the department after his probation in 2011.",0,None,54,0,1,0,3,0,0,0,0.0,Factual/Reasoning,0.8
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,47,▪ Appellant joined in the department after his probation in 2011.,"Counsel for the appellant has drawn attention to the following list indicating
the sequence of events in the present proceedings: -
▪ 09.11.2009: Bank of one Rudra Prasad Mondal certified for issuance of IEC code by
DGFT which shows Sri Mondal was in export & import business from the year 2009
in absence of the appellant. | ▪ Appellant joined in the department after his probation in 2011. | ▪ 17.07.2015: Demand-cum-Show Cause Notice issued to four exporters including
Sri, Rudra Prasad Mondal for non-fulfilment of Draw Back Rules.",1,Selective Evidence Focus,11,0,0,0,1,0,0,0,0.0,Argument Tracking,0.8
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,48,"▪ 17.07.2015: Demand-cum-Show Cause Notice issued to four exporters including
Sri, Rudra Prasad Mondal for non-fulfilment of Draw Back Rules.","▪ Appellant joined in the department after his probation in 2011. | ▪ 17.07.2015: Demand-cum-Show Cause Notice issued to four exporters including
Sri, Rudra Prasad Mondal for non-fulfilment of Draw Back Rules. | ▪ 09.10.2015: Original Authority confirmed demand of two exporters including
Rudra Prasad Mondal.",0,None,20,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,49,"▪ 09.10.2015: Original Authority confirmed demand of two exporters including
Rudra Prasad Mondal.","▪ 17.07.2015: Demand-cum-Show Cause Notice issued to four exporters including
Sri, Rudra Prasad Mondal for non-fulfilment of Draw Back Rules. | ▪ 09.10.2015: Original Authority confirmed demand of two exporters including
Rudra Prasad Mondal. | : C/75368,75369,75370,76038/2025-DB ▪ 29.07.2016: DRI, Kolkata,
claimed to have seized one DVD which latter on found broken inside the sealed cover
under DRI custody.",0,None,13,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,50,": C/75368,75369,75370,76038/2025-DB ▪ 29.07.2016: DRI, Kolkata,
claimed to have seized one DVD which latter on found broken inside the sealed cover
under DRI custody.","▪ 09.10.2015: Original Authority confirmed demand of two exporters including
Rudra Prasad Mondal. | : C/75368,75369,75370,76038/2025-DB ▪ 29.07.2016: DRI, Kolkata,
claimed to have seized one DVD which latter on found broken inside the sealed cover
under DRI custody. | ▪ 03.08.2016: Calcutta High Court dismissed writ filed by the exporters Sri, Rudra
Prasad Mondal.",0,None,23,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,51,"▪ 03.08.2016: Calcutta High Court dismissed writ filed by the exporters Sri, Rudra
Prasad Mondal.",": C/75368,75369,75370,76038/2025-DB ▪ 29.07.2016: DRI, Kolkata,
claimed to have seized one DVD which latter on found broken inside the sealed cover
under DRI custody. | ▪ 03.08.2016: Calcutta High Court dismissed writ filed by the exporters Sri, Rudra
Prasad Mondal. | ▪ 21.09.2016: DRI searched house of Joti Biswas and found no evidence, drawn NIL
Panchanama.",0,None,15,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,52,"▪ 21.09.2016: DRI searched house of Joti Biswas and found no evidence, drawn NIL
Panchanama.","▪ 03.08.2016: Calcutta High Court dismissed writ filed by the exporters Sri, Rudra
Prasad Mondal. | ▪ 21.09.2016: DRI searched house of Joti Biswas and found no evidence, drawn NIL
Panchanama. | ▪ 22.09.2016: DRI recorded statement of Joti Biswas which he retracted in Court on
same day.",0,None,15,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,53,"▪ 22.09.2016: DRI recorded statement of Joti Biswas which he retracted in Court on
same day.","▪ 21.09.2016: DRI searched house of Joti Biswas and found no evidence, drawn NIL
Panchanama. | ▪ 22.09.2016: DRI recorded statement of Joti Biswas which he retracted in Court on
same day. | ▪ 25.09.2016: DRI recorded statement of defaulted Exporter Rudra Prasad Mandal,
who claimed innocent by shifting his responsibility.",0,None,16,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,54,"▪ 25.09.2016: DRI recorded statement of defaulted Exporter Rudra Prasad Mandal,
who claimed innocent by shifting his responsibility.","▪ 22.09.2016: DRI recorded statement of Joti Biswas which he retracted in Court on
same day. | ▪ 25.09.2016: DRI recorded statement of defaulted Exporter Rudra Prasad Mandal,
who claimed innocent by shifting his responsibility. | ▪ 02.11.2016: Department informed DRI, Kolkata that recovery process of Drawback
is on against Rudra Prasad Mondal & Debnath Barik.",0,None,18,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.0
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,55,"▪ 02.11.2016: Department informed DRI, Kolkata that recovery process of Drawback
is on against Rudra Prasad Mondal & Debnath Barik.","▪ 25.09.2016: DRI recorded statement of defaulted Exporter Rudra Prasad Mandal,
who claimed innocent by shifting his responsibility. | ▪ 02.11.2016: Department informed DRI, Kolkata that recovery process of Drawback
is on against Rudra Prasad Mondal & Debnath Barik. | ▪ 10.01.2018: On same set of facts SCNs were issued to those four exporters including
Sri, Rudra Prasad Mondal, where the Appellant is co- noticee.",0,None,19,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,56,"▪ 10.01.2018: On same set of facts SCNs were issued to those four exporters including
Sri, Rudra Prasad Mondal, where the Appellant is co- noticee.","▪ 02.11.2016: Department informed DRI, Kolkata that recovery process of Drawback
is on against Rudra Prasad Mondal & Debnath Barik. | ▪ 10.01.2018: On same set of facts SCNs were issued to those four exporters including
Sri, Rudra Prasad Mondal, where the Appellant is co- noticee. | ▪ 05.06.2020: Impugned Orders passed, ignoring the recovery process of 2015.",0,None,25,0,0,0,1,0,0,0,0.0,Argument Tracking,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,57,"▪ 05.06.2020: Impugned Orders passed, ignoring the recovery process of 2015.","▪ 10.01.2018: On same set of facts SCNs were issued to those four exporters including
Sri, Rudra Prasad Mondal, where the Appellant is co- noticee. | ▪ 05.06.2020: Impugned Orders passed, ignoring the recovery process of 2015. | : C/75368,75369,75370,76038/2025-DB
6.",0,None,11,1,0,0,0,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,58,": C/75368,75369,75370,76038/2025-DB
6.","▪ 05.06.2020: Impugned Orders passed, ignoring the recovery process of 2015. | : C/75368,75369,75370,76038/2025-DB
6. | Counsel for the appellant submits that the appellant is 2009 batch IRS officer and joined
in the year 2011 after probation period whereas Sri Rudra Prasad Mondal got his IEC code from
DGFT as exporter and engaged in the export & import business from 2009 when the appellant was
not even born in the Department.",0,None,2,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.8
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,59,"Counsel for the appellant submits that the appellant is 2009 batch IRS officer and joined
in the year 2011 after probation period whereas Sri Rudra Prasad Mondal got his IEC code from
DGFT as exporter and engaged in the export & import business from 2009 when the appellant was
not even born in the Department.",": C/75368,75369,75370,76038/2025-DB
6. | Counsel for the appellant submits that the appellant is 2009 batch IRS officer and joined
in the year 2011 after probation period whereas Sri Rudra Prasad Mondal got his IEC code from
DGFT as exporter and engaged in the export & import business from 2009 when the appellant was
not even born in the Department. | Hence, it is contended that the claim of DRI and finding of
subsequent adjudicating authority that the present appellant was involved in export by forming a
syndicate with Rudra Prasad Mondal and other exporters is far from reality and meant to mislead
recovery process of the Revenue aiming to extend un-due favour to the said defaulter exporters at
the cost of National Exchequer.",1,Selective Evidence Focus,54,0,0,0,4,0,0,0,0.0,Argument Tracking,0.83
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,60,"Hence, it is contended that the claim of DRI and finding of
subsequent adjudicating authority that the present appellant was involved in export by forming a
syndicate with Rudra Prasad Mondal and other exporters is far from reality and meant to mislead
recovery process of the Revenue aiming to extend un-due favour to the said defaulter exporters at
the cost of National Exchequer.","Counsel for the appellant submits that the appellant is 2009 batch IRS officer and joined
in the year 2011 after probation period whereas Sri Rudra Prasad Mondal got his IEC code from
DGFT as exporter and engaged in the export & import business from 2009 when the appellant was
not even born in the Department. | Hence, it is contended that the claim of DRI and finding of
subsequent adjudicating authority that the present appellant was involved in export by forming a
syndicate with Rudra Prasad Mondal and other exporters is far from reality and meant to mislead
recovery process of the Revenue aiming to extend un-due favour to the said defaulter exporters at
the cost of National Exchequer. | He argues that no reasonable person can believe that the
adjudicating authority was not aware of the fact that the so-called DVD was in broken condition and
that the said DRI officers purposefully excluded the concerned bank officers from the investigation
on receipt and withdrawal of the Draw Back amount by Rudra Prasad Mondal and others by putting
their valid signatures, opening of bank account etc.",1,Selective Evidence Focus,63,1,0,0,1,0,0,0,0.0,Factual/Reasoning,0.83
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,61,"He argues that no reasonable person can believe that the
adjudicating authority was not aware of the fact that the so-called DVD was in broken condition and
that the said DRI officers purposefully excluded the concerned bank officers from the investigation
on receipt and withdrawal of the Draw Back amount by Rudra Prasad Mondal and others by putting
their valid signatures, opening of bank account etc.","Hence, it is contended that the claim of DRI and finding of
subsequent adjudicating authority that the present appellant was involved in export by forming a
syndicate with Rudra Prasad Mondal and other exporters is far from reality and meant to mislead
recovery process of the Revenue aiming to extend un-due favour to the said defaulter exporters at
the cost of National Exchequer. | He argues that no reasonable person can believe that the
adjudicating authority was not aware of the fact that the so-called DVD was in broken condition and
that the said DRI officers purposefully excluded the concerned bank officers from the investigation
on receipt and withdrawal of the Draw Back amount by Rudra Prasad Mondal and others by putting
their valid signatures, opening of bank account etc. | He submits that the adjudicating authority
ignored the role of proper officers of Customs and provisions of section 50 & 51 of the Act, on
clearance of exported goods and the declarations / Letter of Under taking required under the statute
only to confuse official recovery process of Revenue; that conclusion of the adjudicating authority
basically relies on conspiracy theory of three departmental officers namely Shri Vikash Kumar (the
Appellant herein), Sri Sandeep Kumar Dixit (The then Senior Intelligent Officer (SIO) of DRI) and
Shri Kislay (The then Inspector) by referring to one so-called broken DVD and retracted statement
of one private person Appeal No(s).",0,None,66,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.67
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,62,"He submits that the adjudicating authority
ignored the role of proper officers of Customs and provisions of section 50 & 51 of the Act, on
clearance of exported goods and the declarations / Letter of Under taking required under the statute
only to confuse official recovery process of Revenue; that conclusion of the adjudicating authority
basically relies on conspiracy theory of three departmental officers namely Shri Vikash Kumar (the
Appellant herein), Sri Sandeep Kumar Dixit (The then Senior Intelligent Officer (SIO) of DRI) and
Shri Kislay (The then Inspector) by referring to one so-called broken DVD and retracted statement
of one private person Appeal No(s).","He argues that no reasonable person can believe that the
adjudicating authority was not aware of the fact that the so-called DVD was in broken condition and
that the said DRI officers purposefully excluded the concerned bank officers from the investigation
on receipt and withdrawal of the Draw Back amount by Rudra Prasad Mondal and others by putting
their valid signatures, opening of bank account etc. | He submits that the adjudicating authority
ignored the role of proper officers of Customs and provisions of section 50 & 51 of the Act, on
clearance of exported goods and the declarations / Letter of Under taking required under the statute
only to confuse official recovery process of Revenue; that conclusion of the adjudicating authority
basically relies on conspiracy theory of three departmental officers namely Shri Vikash Kumar (the
Appellant herein), Sri Sandeep Kumar Dixit (The then Senior Intelligent Officer (SIO) of DRI) and
Shri Kislay (The then Inspector) by referring to one so-called broken DVD and retracted statement
of one private person Appeal No(s). | It is also mentioned by the Ld.",0,None,104,2,0,0,1,0,0,0,0.0,Factual/Reasoning,0.5
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,63,It is also mentioned by the Ld.,"He submits that the adjudicating authority
ignored the role of proper officers of Customs and provisions of section 50 & 51 of the Act, on
clearance of exported goods and the declarations / Letter of Under taking required under the statute
only to confuse official recovery process of Revenue; that conclusion of the adjudicating authority
basically relies on conspiracy theory of three departmental officers namely Shri Vikash Kumar (the
Appellant herein), Sri Sandeep Kumar Dixit (The then Senior Intelligent Officer (SIO) of DRI) and
Shri Kislay (The then Inspector) by referring to one so-called broken DVD and retracted statement
of one private person Appeal No(s). | It is also mentioned by the Ld. | Counsel for the appellant that the adjudicating authority
mechanically relied on the retracted statements of the said private person i.e., Shri Jyoti Biswas
knowing that such retraction was made before the Ld.",1,Selective Evidence Focus,7,0,0,0,0,0,0,0,0.0,Neutral/Procedural,0.75
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,64,"Counsel for the appellant that the adjudicating authority
mechanically relied on the retracted statements of the said private person i.e., Shri Jyoti Biswas
knowing that such retraction was made before the Ld.","It is also mentioned by the Ld. | Counsel for the appellant that the adjudicating authority
mechanically relied on the retracted statements of the said private person i.e., Shri Jyoti Biswas
knowing that such retraction was made before the Ld. | CMM, Court, Alipore in 2016 on which no
objection petition has been filed by DRI; that further, statement of the said private person is not
supported with compliance of Section 138B of the Customs Act ,1962 and hence, cannot be valid
evidence to be relied upon under Indian Evidence Act, r/w BSA in the impugned order.",0,None,32,0,0,0,2,0,0,0,0.0,Argument Tracking,0.67
Vikash_Kumar_vs_Kolkata_Prev_on_6_February_2026.PDF,65,"CMM, Court, Alipore in 2016 on which no
objection petition has been filed by DRI; that further, statement of the said private person is not
supported with compliance of Section 138B of the Customs Act ,1962 and hence, cannot be valid
evidence to be relied upon under Indian Evidence Act, r/w BSA in the impugned order.","Counsel for the appellant that the adjudicating authority
mechanically relied on the retracted statements of the said private person i.e., Shri Jyoti Biswas
knowing that such retraction was made before the Ld. | CMM, Court, Alipore in 2016 on which no
objection petition has been filed by DRI; that further, statement of the said private person is not
supported with compliance of Section 138B of the Customs Act ,1962 and hence, cannot be valid
evidence to be relied upon under Indian Evidence Act, r/w BSA in the impugned order. | Moreover, by way of written submissions filed on various dates, the Ld.",0,None,57,3,0,0,0,0,0,0,0.0,Factual/Reasoning,0.67
